Title,Country,City,Job_type,Job_level,Mode,Area,Salary,Date,Applicants,Company,Skills,Functions,Requirements,URL
Ingeniero en Ciberseguridad,Chile,Santiago,Híbrido,Junior,FULL_TIME,Ciberseguridad,1650.0,2023-06-01,51,Gestión Global Personas,['Cybersecurity'],"Resolución de requerimientos mediante herramientas de ticket.
Apoyo en actividades de gestión de plataformas.
Reportar resultados a jefaturas.
Administrar las plataformas contratadas por el cliente velando por implementación de mejores prácticas de seguridad de la información
Generar mantenciones preventivas de las plataformas administradas.
Desarrollar planes de trabajo y documentación y reportería.","Para este cargo, es indispensable contar con:
Experiencia Endpoint - Trellix/McAfee.
Experiencia en el cargo mínima de 1 año.
Título Universitario o Técnico en Ciberseguridad, redes, informática o carreras a fines.",https://www.getonbrd.com/empleos/cybersecurity/ingeniero-en-ciberseguridad-gestion-global-personas-santiago
Data Engineer,Chile,Santiago,Híbrido,Semi Senior,FULL_TIME,Programación,2350.0,2023-05-09,59,COSMOS SAVE ENERGY,"['SQL', 'Python', 'Azure', 'Data Architecture', 'Apache Spark', 'Spark', 'Back-end', 'Cloud Computing', 'Data Engineer', 'Cloud']",,,https://www.getonbrd.com/empleos/programacion/data-engineer-cosmos-save-energy-santiago
Android Engineer,Perú,Lima,Híbrido,Semi Senior,FULL_TIME,Desarrollo Mobile,No hay información,2023-07-06,49,Haystack News,"['Android', 'Back-end', 'Mobile development', 'English', 'Java']","You'll be responsible for developing the Haystack News app on Android Mobile, Android TV, and Fire TV devices .
Build engaging features to improve the reader experience in our flagship News app
Apply the latest trends in Android development to create engaging experiences
Use Clean Architecture to refactor existing code and increase code coverage, and build any new features conforming to that design
Use latest from Android framework , Kotlin, Jetpack Compose
Collaborate with software developers to integrate existing technologies (APIs) into a mobile application","Strong written and spoken English is a must!
B.S. or M.S. degree in Computer Science or Electrical Engineering with 3+ years of related professional work experience
Strong software engineering skills with expertise in Java and the Android platform.
Ability to quickly learn new technologies and ability to work independently with minimal supervision
Strong communication skills (No Agencies Please)
(IMPORTANT: Your job application has to be in English)",https://www.getonbrd.com/empleos/desarrollo-mobile/android-engineer-haystack-news-lima
Ejecutivo/a de Ventas Perú,Perú,Lima,Presencial,Semi Senior,FULL_TIME,Comercial y Ventas,No hay información,2023-08-02,0,BSALE,['Sales'],,,https://www.getonbrd.com/empleos/comercial-ventas/ejecutivo-a-de-ventas-peru-bsale-lima
Scrum Master Senior,Chile,Santiago,Híbrido,Senior,FULL_TIME,"Producto, Innovación y Agilidad",No hay información,2023-08-02,67,BBK+2Brains,"['Scrum', 'Jira', 'Scrum Master', 'Agile']",,,https://www.getonbrd.com/empleos/innovacion-agilidad/scrum-master-senior-chile-bbk-2brains-santiago-16be
IT Business Partner Analyst,Perú,Lima,Híbrido,Semi Senior,FULL_TIME,Data Science / Analytics,No hay información,2023-07-13,13,Belcorp,"['Analytics', 'Agile', 'PL/SQL', 'English']","Te convertirás en un business partner para el negocio, trayendo innovación continua a los países, velando por las necesidades del país con los distintos equipos corporativos y promoviendo la adopción de nuestras herramientas digitales, para lograr habilitar la estrategia de negocio local y corporativa.
Las actividades que realizarás
· Gestionar los procesos que aseguran la operación de negocio.
· Garantizar una adecuada gestión de capacidad y disponibilidad de los servicios.
· Asegurar el cumplimiento de las políticas y lineamientos corporativos y locales.
· Identificar las oportunidades de mejora continua en los procesos existentes.
· Impulsar la estrategia de Belcorp, enfocado en el uso de nuevas tecnologías como Inteligencia Artificial.
· Convertirte en el interlocutor oficial entre País y Tecnologia Corporación para la atención de las necesidades del país.
· Ejecutar de gran forma la estrategia de Tecnología en el País.
· Velar por la correcta implementación y adopción de nuevos proyectos de la estrategia Belcorp.
· Co-crear con todas las áreas de negocio para buscar soluciones basadas en tecnología.","Profesional graduado en el área de Tecnologia, apasionado por la innovación y las nuevas tendencias y también que cumpla con el siguiente perfil:
· Profesional graduado en áreas de Informática, Computación y afines.
· Experiencia de 3 años en cargos similares.
· Experiencia en manejo de metodologías agiles de trabajo.
· Experiencia en implementación de proyectos.
· Experiencia en gestión de equipos.
· Conocimiento en PL/SQL y analítica de datos.
· Amplias habilidades de presentación y comunicación a todo nivel.
· Habilidades de problem solving.
· Hablar en inglés y español con fluidez.
· El rol tiene su sede en Lima, Perú",https://www.getonbrd.com/empleos/data-science-analytics/it-business-partner-analyst-belcorp-lima
Desarrollador SRE,,,Remoto,Semi Senior,FULL_TIME,SysAdmin / DevOps / QA,3000.0,2023-06-15,50,OSA,"['NoSQL', 'Node.js', 'Virtualization', 'MongoDB', 'React', 'Amazon Web Services', 'MERN', 'Express', 'Kubernetes', 'SRE', 'Back-end', 'Cloud Computing', 'JavaScript', 'Cloud', 'Front-end']",,"Requisitos clave:
Amplios conocimientos y experiencia en Kubernetes para garantizar una implementación, escalabilidad y administración eficientes de nuestros servicios basados en contenedores.
Experiencia en AWS (Amazon Web Services) para gestionar y optimizar la infraestructura en la nube, incluyendo la configuración de VPC, EC2, RDS, S3 y servicios relacionados.
Dominio del stack de desarrollo MERN (MongoDB, Express.js, React.js y Node.js) para ayudar a mantener y mejorar nuestras aplicaciones web y servidores backend.
Capacidad para colaborar con equipos multidisciplinarios y comunicarse de manera efectiva con personas de diferentes orígenes culturales y técnicos.
Habilidades sólidas de resolución de problemas y capacidad para abordar desafíos técnicos complejos de manera eficiente.",https://www.getonbrd.com/empleos/sysadmin-devops-qa/desarrollador-srv-osa-remote
Finance Manager SSR,Chile,,Remoto,Semi Senior,FULL_TIME,Operaciones / Admin,1950.0,2023-07-17,79,ARKHO,"['English', 'Accounting']","Buscamos un integrante para incorporarse al equipo de Operación Financiera. Alguien dinámico, con habilidades analíticas desarrolladas y por sobre todo con muchas ganas de aprender en uno de los segmentos más importantes de los últimos años, la tecnología. Este perfil debe tener excelentes habilidades de comunicación y trabajo en equipo. Buscamos personas que les guste aprender siempre y se sientan responsables de su crecimiento profesional.
Principales funciones:
Análisis de situación económica y salud de la empresa y de mercado, determinando el estado financiero y estrategia para alcanzar los objetivos de la empresa.
Definición de plan financiero de la empresa, así como los objetivos económicos y rentabilidad. Análisis de riesgos, inversiones, precios de venta y costos.
Control de presupuesto, planificación y seguimiento.
Gestión de costos: determinación y seguimiento de costos directos e indirectos para el desarrollo de proyectos en consultoría.
Determinación de precios de venta y mercado. Apoyo a área comercial en la elaboración de ofertas.
Control de Gastos y clasificación a detalle.
Ejecución y análisis de la planificación tributario.
Gestionar la información contable y controlar su correcta realización.
Establecer relaciones (productivas) con agentes inversores y económicos externos.
Gestión de comisiones comerciales.","En nuestra compañía valoramos a las personas auto-gestionadas, proactivas e innovadoras. Debes ser capaz de organizar tu propia carga de trabajo, tomar decisiones, cumpliendo sus plazos y objetivos. Buscamos personas con:
¿Cuáles son los requerimientos del cargo?
Experiencia mínima de 3 años en roles similares. Idealmente en sector de tecnología o servicios profesionales.
Formación Técnica y/o Profesional en Administración, Contabilidad, Finanzas o afines.
Inglés intermedio/Avanzado.",https://www.getonbrd.com/empleos/operaciones-management/finance-manager-ssr-arkho-remote
Analista QA,Chile,Santiago,Híbrido,Junior,FULL_TIME,SysAdmin / DevOps / QA,No hay información,2023-08-02,152,TCIT,"['QA', 'User Testing', 'Agile']","Crearás un plan de pruebas y Testing
Levantarás perfiles de rendimiento
Identificarás los problemas de los productos mediante el uso de sistemas de seguimiento de errores
Llevarás seguimiento de defectos conocidos.
Revisarás las especificaciones del producto para anticipar dificultades
Asesorarás sobre el diseño de productos para disminuir problemas de calidad
Mejorarás las estrategias de pruebas
Asegurarás que el software está listo para el público objetivo
Revisarás logs de aplicaciones
Analizarás reportes y datos","Estudios en computación, informática o afínes
Experiencia de al menos 1 año (deseable 2 años) en QA
Experiencia de trabajo en equipos ágiles
Experiencia en testing de software
Conocimiento de herramientas de gestión de calidad
Orientado al detalle
Que cuentes con disponibilidad para trabajar de manera híbrida (teletrabajo y oficina)",https://www.getonbrd.com/empleos/sysadmin-devops-qa/analista-qa-tcit-santiago-3e94
AI Engineer,Chile,Viña del Mar,Presencial,Junior,FULL_TIME,Machine Learning / AI,2000.0,2023-07-29,16,Quantsoft,"['Python', 'Deep Learning', 'Data Science', 'Back-end', 'Artificial Intelligence']",,"Degree in Computer Science, Mathematics, Physics, Astronomy or similar
Excellent Python skills.
Good understanding of deep learning concepts.
It woud be nice to have experience in deep learning tools (academic experience counts), however this is not a requisite.",https://www.getonbrd.com/empleos/machine-learning-ai/ai-engineer-quantsoft-vina-del-mar
Ingeniero Java,Chile,Santiago,Híbrido,Semi Senior,FULL_TIME,Programación,No hay información,2023-06-02,27,TCIT,"['SQL', 'Oracle', 'MVC', 'API', 'Back-end', 'Java']","Formarás parte de un célula de trabajo Ágil, donde la principal función será dar continuidad y mantención al proyecto
Te integrarás a un equipo de trabajo dedicado a un proyecto de un importante cliente
Tendrás que descubrir y corregir errores en la programación","Debes tener algún título de Ingeniería en Computación, T.I., Informática o similar.
2 a 3 años programando en Java
Conocimiento del Modelo vista controlador (MVC)
Manejo de base de datos (Oracle) y Procedimientos almacenados en SQL
Conocimiento de Programación orientada a objetos
Conocimiento del framework JBPM-jpdl java framework (v.3.2) o uno similar
Conocimiento implementando servicios Web (SOAP y REST)
Que cuentes con disponibilidad para trabajar de manera híbrida (teletrabajo y oficina)",https://www.getonbrd.com/empleos/programacion/ingeniero-java-tcit-santiago-5d91
DevOps Engineer,Chile,Santiago,Híbrido,Semi Senior,FULL_TIME,SysAdmin / DevOps / QA,No hay información,2023-08-02,1,Apex Global Mobility,"['DevOps', 'Continuous Integration', 'Virtualization', 'Maven', 'Docker', 'Git', 'Azure', 'Kubernetes', 'Jenkins', 'SonarQube', 'CI/CD', 'Agile', 'Cloud Computing', 'Terraform', 'Cloud', 'Infrastructure as Code', 'OpenShift', 'Project Manager']","El Ingeniero DevOps ayuda a aumentar la velocidad de entrega, mejorar la calidad/seguridad del código y optimizar los procesos para el equipo de desarrollo. El Ingeniero DevOps es responsable por identificar cuellos de botella en los procesos de desarrollo y entrega, trabajando con los miembros del equipo para mejorarlos y mejorar la experiencia general del desarrollador. Él o ella es responsable por las herramientas de implementación de infraestructura tales como código y servicios de apoyo en varias nubes, junto con métricas y acceso a información.
Ejecutar el plan al crear estándares de codificación y automatizar procesos para la organización
Realizar tareas diarias tales como configurar ambientes de desarrollo y producción, monitorear métricas e incidentes de reporte
Desarrollar y mantener conocimientos sobre la administración de la configuración de la plataforma y la solución de problemas
Coordinar con desarrolladores y miembros técnicos de la organización para entender sus principales debilidades en el proceso de codificación y desarrollo
Trabajar con el resto del equipo para ofrecer una solución coherente y holística a la organización","Habilidades clave:
Conocimiento en la implementación de soluciones automáticas de aprovisionamiento de infraestructura terraform
Conocimiento de infraestructura de nube (Azure) y herramientas de administración para componentes informáticos, almacenamiento, redes, almacenamiento en caché, etc.
Experiencia con contenedores como Docker, OpenShift, Kubernetes, Databricks
Experiencia en integración continua y herramientas relacionadas como Jenkins, Hudson, Maven, Ant, Git, Sonar, etc.
Fuerte entendimiento de metodologías Agile
Habilidades individuales
Sólidas habilidades de comunicación con la capacidad de comunicar conceptos técnicos complejos y alinear a la organización en las decisiones
Utilizar la colaboración en equipo para crear soluciones innovadoras de forma eficiente",https://www.getonbrd.com/empleos/sysadmin-devops-qa/devops-engineer-apex-global-mobility-santiago
"Desarrollador Full-Stack, Laravel + Vue.js",Chile,,Remoto,Junior,FULL_TIME,Programación,1400.0,2023-05-24,337,Lebox,"['MySQL', 'Oracle', 'PHP', 'Vue.js', 'Scrum', 'Git', 'React', 'Full-stack', 'Back-end', 'Agile', 'Laravel', 'JavaScript', 'Front-end', 'Linux']",,"Javascript Front-End (React JS, VueJS).
PHP Legacy.
Frameworks PHP Laravel > 6.x.
Git.
Conocimientos en Linux.
Base de datos Relacionales (Mysql, Pgsql, Oracle).
Metodología Scrum.
POO.
Título profesional de Ingeniería Civil Informática o carrera afín.",https://www.getonbrd.com/empleos/programacion/desarrollador-full-stack-lebox-santiago
Lead Generation Specialist,,,Remoto,Junior,FULL_TIME,Comercial y Ventas,700.0,2023-07-07,143,Softacom,['English'],"Tasks:
Active search for clients.
Establish good relationships with interested clients.
CRM system update (HubSpot).
Interaction with sales managers.","What we expect:
6 months lead generation experience;
Fluency in English, Intermediate level and above;
Desire to study and play sports;
Active, result-driven personality;
Don't be afraid of monotonous work.",https://www.getonbrd.com/empleos/comercial-ventas/lead-generation-specialist-softacom-remote
Desarrollador Web Python,Perú,Lima,Híbrido,Semi Senior,FULL_TIME,Programación,1350.0,2023-07-11,21,aimo,"['SQL', 'Django', 'Python', 'Virtualization', 'Amazon Web Services', 'REST API', 'Back-end', 'Cloud Computing', 'Cloud']","Resolver las necesidades del negocio enfocados en dar la mejor experiencia a los usuarios.
Establecer y seguir lineamientos para diseñar, compilar, probar y mantener aplicaciones.
Trabajar para mejorar y mantener el código limpio con buenas prácticas de todo nuestro software.
Colaborar con los miembros del equipo y las partes interesadas para garantizar que la empresa siempre construya las mejores soluciones de manera óptima para nuestros clientes.
Participar en revisiones de código entre pares, comparta su experiencia con otros miembros del equipo y ayude a desarrollar y mantener las mejores prácticas a medida que crecemos.
Crear pruebas unitarias para garantizar calidad del software",,https://www.getonbrd.com/empleos/programacion/desarrollador-web-python-aimo-lima
Jefe de Proyectos,Chile,,Remoto,Senior,FULL_TIME,"Producto, Innovación y Agilidad",No hay información,2023-08-01,87,Prodig.io,['Project Manager'],"Realizar la gestión del Proyecto, incluyendo Alcance, Costo, Tiempos, Calidad, Integración, Interesados, Riesgos, Comunicaciones, Personal y Adquisiciones.
Precisar el Alcance del proyecto, validando el mismo con los interesados.
Supervisar el avance del proyecto para asegurar su consistencia con lo planificado y con la calidad y los costos esperados.
Informar a la instancia superior, situaciones que pongan en riesgo el Presupuesto, Plazo o Calidad.
Mantener actualizado el Plan del proyecto en caso de haber modificaciones.
Dirigir al equipo en el análisis de alternativas y la selección de soluciones en cada etapa del proyecto.
Planificar todas las etapas y recursos del proyecto.
Asegurar el cumplimiento de todas las formalidades necesarias para el éxito del proyecto.
Asumir la responsabilidad del presupuesto: ejecutar y controlar el Presupuesto respecto a lo planificado.
Dimensionar, caracterizar y solicitar las personas necesarias para conformar el equipo del proyecto para cada etapa, del cual él actuará como Líder.
Comunicar efectivamente una visión ambiciosa y clara para los stakeholders y el equipo del producto/proyecto ha construir.
Constante colaboración con tus stakeholders para asegurar la visión digital del producto/proyecto y el alineamiento estratégico del cliente.","Título profesional de Ingeniería en el ámbito tecnológico o contar con estudios técnicos profesionales de al menos 8 semestres de alguna carrera técnica y/o universitaria relacionada con tecnología o informática con formación específica en gestión de proyectos.
Experiencia en gestión de proyectos mínima de 4 años.
 Conocimientos de Lineamientos del PMI en Gerenciamiento de Proyectos y sus principales Estándares (PMBOK).
 Experiencia en gerenciamiento de recursos / asignación de responsabilidades.
 Conocimiento de nuevas tendencias, metodologías y herramientas vinculadas a la gestión de proyectos.
Experiencia en proyectos de ámbitos de tecnología, consultoría.",https://www.getonbrd.com/empleos/innovacion-agilidad/jefe-de-proyectos-prodig-io-remote-1dee
